"RegionName","City","State","Metro","CountyName","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02"
"96761","Lahaina","HI","Kahului","Maui",45.39,54.9475,,74.6546,,,,,,,,,164.0625,,,,123.57846853677,,197.7035,224.4005,,215.9135,,231.0017,254.3426,238.3104,238.4913,247.9519,225.8185,206.1536,199.9818,204.8789,211.7368,,218.7689,249.7084,237.4615,245.4154,255.7691,267.6642,253.612,241.5826,226.3291,237.2868,238.1131,242.2671,272.5548,291.4491,297.3752,275.3755,275.5956,292.1048,265.3201,271.7534,297.9866,315.5739,292.1304,267.1135,286.9781,283.5487,320.9769,315.4636,279.6041,267.4259,283.3702,299.9621,303.3559,285.0448,300.5945,356.2847,353.2121,372.0611,377.3074,373.6605,343.3649,358.2591,346.1076,299.3772,327.3352,341.1399,364.5873,370.6946,375.2481,359.9102,374.5443,395.5261,400.5508,423.6019,407.3713,370.9753,378.5028,390.8288,442.0768,463.7575,454.829,480.0963,493.3489,505.241,510.3283,523.5537,472.7074,451.9025,507.2322,554.6526,528.1569,508.8226,479.7934,512.4067,492.8631,525.487,552.451,578.9016,574.8145,574.8639,611.5418,637.7476,661.0809,706.474,676.1111,689.8107,653.8842,642.9414,733.7445,794.8331,791.5777,716.5009,664.8439,726.4323,735.8661,759.4691,734.4551,784.0462,775.4461,748.9807,737.3759,734.5617,756.217,840.9692,766.7196,741.6261,,621.2267,609.1609,728.0185,732.3965,721.0813,727.9466,732.6898,620.7069,630.0815,,,,644.891122278057,,554.9124,,,622.086570477248,560.8852,497.7805,,522.4114,,540.4889,545.3423,508.8092,510.4976,509.0557,511.4081,462.7611,500.4256,482.2627,510.1577,462.4533,513.2524,573.1907,594.916,,534.6675,484.7895,470.0972,485.634,491.9091,415.0749,473.1357,503.1645,425.1779,470.3997,473.8303,443.1169,422.5928,454.4986,473.7052,478.0105,490.7842,468.2593,474.2762,465.5216,432.3999,454.5695,479.119,493.6567,578.6343,597.5929,589.4133,554.3666,572.5442,620.0444,542.5406,577.2649,616.9115,652.2393,654.8513,603.9818,713.75,727.9305,627.7749,622.5772,631.1953,588.1528,528.4917,,441.8579,449.3965,,
"30307","Atlanta","GA","Atlanta","Fulton",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.753333333333,,,,175,,,,,,,,,,,,,,,,,,,,213.01775147929,195.2668,194.3957,205.7839,,,,,,,,,167.46632996633,,,211.920529801325,,223.7299,198.1581,,,,,,,,,,,,,,,,,,,211.678832116788,,,,,,,,,,,,,,195.333333333333,,,,,,,,,,,,220.959595959596,221.867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.47619047619,207.5403,214.4341,227.3067,221.4901,,,,,
"92881","Corona","CA","Riverside","Riverside",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.776173285199,,,109.250398724083,,,94.5568736915562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.693808312129,,,,,,,,,,,,,290.09009009009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"33761","Clearwater","FL","Tampa","Pinellas",,55.8139534883721,,55.4442,,,,58.7730061349693,,55.0694,53.3483,54.3695,57.9332,60.3982,59.911,57.5069,58.8571,58.9706,59.623,57.1238,58.3542,58.6968,59.2153,60.0991,58.5606,59.1936,57.8347,57.8243,59.2,61.4394,59.3899,58.7562,61.4041,,61.3485,61.4065,62.1619,62.7923,61.5455,61.4366,62.9642,62.5651,63.8477,66.7765,65.1251,63.6857,62.1398,63.4311,64.6857,63.9928,63.5768,64.7688,66.7668,66.6922,66.5308,65.1578,65.9999,67.2989,67.1897,67.4136,67.9095,71.1138,71.3557,72.4823,72.937,73.2679,70.5601,70.4063,74.4516,76.0099,77.5517,77.9608,79.7367,76.7807,74.5175,73.1909,77.8279,80.8149,84.1995,83.4644,82.6765,81.2042,80.1761,84.5357,87.8483,88.9865,84.8321,88.1675,88.2802,90.2745,90.5441,93.6078,91.1494,92.5238,91.6835,92.8925,97.2831,101.8823,104.9965,105.7164,106.5643,105.6235,109.321,107.2389,108.6052,110.0761,115.9967,116.0508,119.1684,122.7708,137.4906,137.1843,146.6671,149.9153,149.4101,147.4705,147.0088,146.6668,146.3575,151.6075,150.3028,148.294,148.6155,152.0964,148.8607,143.7434,,134.2915,139.3939,145.9287,143.0131,142.7022,140.453,134.3135,,128.8284,135.0917,,,,,,109.090909090909,117.0959,117.2353,116.0965,110.9495,,,,,,,,,83.7004405286344,83.8008,,,,86.8020304568528,82.3433,81.3315,,80.9239,,,,78.4140969162996,71.0505,75.0465,,,,73.6,,,,,75.8333333333333,,56.066,56.0447,53.5837,57.015,,61.2229,56.4655,,,,,,,,,,,62.3220153340635,,,,,56,61.8388,,,59.1397849462366,65.7294,,,,77.7777777777778,78.4429,,74.9684,73.8474,72.1969,72.9707,65.9751,67.1629,68.5084,75.2467,80.0627,81.6424,,
"22556","Stafford","VA","Washington","Stafford",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7142857142857,,,,,,,,,,71.5478841870824,,,,,,,,,,,71.219512195122,,,80,,87.6923,,,,,94.8979591836735,,,122.34375,118.1356,,121.6049,124.3945,126.6983,132.2699,,,152.586206896552,,157.2347,,,,181.818181818182,,159.3459,,,188.172043010753,,,,,162.028301886792,,,,,,,,,,,,,149.658516020236,,,,127.065302911094,,,,,,,,,,,,120.07204610951,,,,,,,,,,,118.231839930405,,,,,,,125.344517958412,126.7285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.442819148936,,130.6723,,,,,,,,,,,,,,,,
"37774","Loudon","TN","Knoxville","Loudon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.9036827195467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.717948717949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"91202","Glendale","CA","Los Angeles","Los Angeles",,,,,,,,,,,,,,,,,94.4296506137866,,100.2245,,,,,,,,,,116.71335200747,137.6313,134.8033,,,,,120.052770448549,,118.6983,120.9759,119.8338,,,127.78730703259,126.7838,127.6392,,,133.779264214047,,,141.791044776119,,,142.045454545455,148.1401,154.1346,,,,158.311345646438,157.624,160.7475,156.6818,158.3424,158.4278,168.1065,,163.1213,,,,168.496621621622,179.9823,180.9027,,,,,223.88263229308,,215.7272,,,,212.665406427221,225.6763,239.2491,243.1394,241.6479,243.8572,244.5396,237.205,240.5542,243.3215,,,280.771597633136,300.3191,304.7229,293.0493,,296.4159,,293.6487,302.7164,333.4336,336.3885,336.7551,326.5205,324.5177,330.6663,354.2363,365.0371,359.8767,,,,,,365.622193713919,369.5953,387.0384,,414.6401,412.0078,,,,,,,,,,,372.149543378995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"32751","Maitland","FL","Orlando","Orange",,,,,,,,,,,,,,,,,,,,,,,,,,,61.9803476946334,,,,,,,,,,61.1519607843137,,,,,75.0877192982456,,,,,,,,,,,70.6989247311828,,,,63.7254901960784,,,,,70.5882352941177,,66.2519,64.1254,,62.2264,,,,62.1525302922309,,63.9707,,,,70.9677419354839,,,,,75.768156424581,,,68.8694267515924,,,101.759391345697,,110.2099,110.2941,,,79.066265060241,,,90.7122905027933,104.5646,105.8041,106.546,104.7286,,114.1497,,,,121.255349500713,140.3987,,135.7183,148.9985,,168.5103,169.7299,171.4704,178.8104,186.2032,191.344,190.0714,192.9205,196.5718,191.3405,192.0203,175.3018,166.9991,178.9581,196.262,193.4861,190.1126,176.2331,175.8943,185.671,190.5249,185.0325,,155.8482,180.0414,196.1792,183.6747,178.5478,169.1892,,,,,,,,,,,,,,,,,,,,,,,100.4243281471,,66.6957,,89.3187,,64.6433,,,,,,44.7761194029851,46.7271,48.9395,50.7507,56.2275,54.822,,93.8445,,58.9058,52.6718,,57.1705,64.6765,82.3584,,,,85.4185418541854,95.83,77.0904,72.6981,75.7243,76.5442,90.7927,85.4729,,97.0329,,95.0927,85.2207,104.0259,106.657,103.4674,91.9672,92.4884,103.5995,106.7338,,107.0386,101.8112,,97.847,,,,111.519607843137,,128.4879,,,
"34470","Ocala","FL","Ocala","Marion",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3666352497644,,,,,,,,,,,,,,,,,,,,,,45.2380952380952,,,,,,44.4444444444444,,,54.9623545516769,,,,,,,,,,,,,,,,,,69.8602794411178,,,,,,,,,,,103.281853281853,,,86.8725868725869,105.2477,,114.7453,,,,,,120.055197792088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20190","Reston","VA","Washington","Fairfax",73.9511,79.5405,,91.7134,97.0889,,98.7517,,88.933,82.5862,,84.1304,89.4075,90.4521,84.9182,84.7057,78.0234,82.7226,78.4572,83.5781,88.3751,101.9275,,99.1728,98.2874,91.3432,91.4284,104.01,100.0717,102.3854,107.1665,105.8372,106.2203,105.8534,111.4101,123.7077,124.4311,109.8396,98.2099,98.9985,113.4333,108.2246,101.5849,99.8935,98.3989,107.1417,102.1461,108.7162,123.7001,127.6671,126.2262,124.8649,127.292,132.5771,125.5333,128.0625,116.1937,124.8519,128.0144,125.243,119.3347,142.2389,153.6256,175.9765,194.3477,,,129.232,121.3339,119.6551,126.7263,140.5577,131.5387,141.0949,136.633,144.9198,158.2796,177.9478,181.5356,168.1547,153.1918,,163.2313,189.6256,191.4534,188.3943,174.9849,180.8555,182.2616,181.7543,191.219,179.428,174.594,174.1798,175.8726,189.4805,202.7074,207.0724,218.9221,219.1054,232.4121,228.201,224.5584,234.5534,246.7993,252.7256,273.2358,286.2996,289.1292,288.5045,292.0736,302.2159,315.8085,318.73,318.3382,342.7903,339.11,324.0007,311.5218,303.886,331.9346,357.3392,354.5824,341.2261,336.7281,338.3147,346.5361,406.5653,403.6464,401.9758,393.5024,377.4724,326.9179,297.182,281.7666,277.0867,289.0807,301.0437,301.6991,274.412,263.7626,,321.7834,289.8601,268.909,256.6332,255.6331,255.7222,277.2095,268.3131,295.0011,301.8598,282.601,296.3922,297.2975,298.2498,298.708,277.5057,257.0981,254.9087,283.8182,297.6598,288.2905,282.2175,276.7393,285.5809,273.2053,267.1556,286.81,294.2374,297.809,273.3032,278.5513,272.6983,281.396,281.7418,283.0516,293.7374,279.0611,280.9151,276.8894,303.9651,297.259,282.0552,283.3328,265.6388,289.3332,283.9849,280.0691,275.6458,234.8781,242.7322,286.5068,320.7123,298.9669,291.2991,283.4357,310.2183,328.0489,298.7394,247.8404,244.6629,275.6114,300.2907,296.624,288.2995,285.0621,288.9384,301.5597,304.7984,300.4511,300.7307,300.9818,291.1118,280.5705,279.192,287.9637,301.2337,293.4233,305.5124,297.9485,281.6867,291.8627,,308.7484,274.1359,295.9696
"33774","Largo","FL","Tampa","Pinellas",,,,,,,,,,58.8516746411483,59.0914,,57.8348,53.9152,56.4217,,55.4665,55.0764,54.7271,58.6661,63.4037,61.7125,60.0362,55.656,54.9483,55.6591,55.2879,60.8853,63.508,59.6272,59.0205,,60.4802,,55.0809,57.1328,,,55.6734693877551,,64.3751,68.3511,62.6158,64.2285,64.0202,,,60.7142857142857,61.3322,61.4641,61.3434,65.7386,64.907,64.7298,66.0474,76.395,71.8384,,,90.5373831775701,89.4264,,,65.3061224489796,,,91.1764705882353,,,64.7727272727273,70.4286,69.085,69.7188,68.4091,71.0665,70.12,,,73.1481481481481,76.9386,76.1597,91.2518,86.7039,79.2766,75.469,77.341,78.3441,,94.2049,84.5028,83.4768,,,115.454545454545,,90.2226,84.8498,86.6527,107.5752,106.1638,,,,98.7841945288754,109.0069,120.9067,123.465,128.8745,132.2207,130.8655,,,,159.057591623037,,,,,,,,,,,,,,,,,130.681818181818,,131.8585,,145.3729,160.0801,164.0082,165.8072,165.6522,166.2912,169.2011,166.3915,,,,,,135.458167330677,,,,,,,,,,,,,,,,,,68.1818181818182,,80.5105,91.3986,88.9258,,,,,,,,,61.2244897959184,65.0025,,,66.3265306122449,78.2719,,,,,,,,,66.9344042838019,,,,,,,,,,,,,,,,,,,80.9815950920245,76.6559,78.0776,82.7149,78.2533,87.5997,87.7896,82.7886,,,84.5771144278607,93.003,,,,
"34788","Silver Lake","FL","Orlando","Lake",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7575757575758,,,76.2126865671642,,,,,,,,,80.9716599190283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0808080808081,,,,,,47.6190476190476,,,,52.827843380982
"33543","Wesley Chapel","FL","Tampa","Pasco",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.4106910039113,,,,,,,,,,,,,,96.6921119592875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.737226277372,,,,,,,,,182.481751824818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"01945","Marblehead","MA","Boston","Essex",,129.604365620737,,135.6169,,,,,,,,,,,,,147.512864493997,,,,,,,,,,150.986342943854,,,,,,150,,,,,,,156.818181818182,,164.3939,,,,,,,,,206.677265500795,200.7666,191.6415,,,,,,,,,,,249.411764705882,,,,,,,,,,248.181818181818,,265.9787,,,270.588235294118,,,,,,,319.148936170213,321.0167,,,,,,,,,,,,298.571428571429,282.6099,,335.5648,,405.3927,,,,,,337.356668678334,344.1419,,357.4869,364.5252,,,,,,,,,283.474065138721,,,,162.89592760181,,,239.8919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.5,,,,,,,
"33166","Miami Springs","FL","Miami-Fort Lauderdale","Miami-Dade",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9677419354839,,,,,,,,,,,,,,,,,,,,,37688.679245283,,,,,,,136.698113207547,138.3629,140.0472,141.1321,141.1563,143.1207,146.8866,160.7078,164.0977,168.9086,177.619,,,,206.197183098592,203.1448,200.7784,202.5449,204.4874,205.7499,205.6481,210.7716,229.8927,241.3802,246.7014,244.6267,247.9777,251.9167,255.2879,241,225.4719,220.1152,225.7839,230.3448,233.9269,234.0334,236.1281,236.0922,241.5356,,240.1425,,,,,,,,,,,,,,,,,,,,,,,,,,82.0463320463321,,,,74.0740740740741,,,,78.8732394366197,,79.9299,,,79.0123456790124,77.9581,,103.8599,91.0821,97.4259,88.4966,81.9492,75.8642,,,,,,66.0377358490566,,,,,,,,,,,,,,,101.360544217687,,,,,,,,,,,,,,164.197530864198,,,,
"80202","Denver","CO","Denver","Denver",,,,,,,,,,153.526970954357,156.872,,,,,156.754032258065,165.1944,168.3709,177.6654,163.6469,172.925,185.6121,190.0562,188.2639,187.4065,176.1344,176.4775,178.2368,183.0857,185.9178,185.9645,191.8059,188.2903,195.363,190.5354,186.0525,185.1364,180.0694,187.7935,191.279,194.546,199.9435,203.018,200.0885,192.9878,196.3241,211.9141,212.0608,205.7331,229.2965,230.9955,231.0682,234.0473,243.8177,242.2512,,258.9955,,247.7158,259.8471,265.6052,280.4607,263.1164,261.2402,254.4982,277.2255,281.1562,284.4375,294.8136,307.1279,309.2488,304.2377,291.8053,280.6172,269.0604,269.3405,279.1988,283.5777,292.6141,279.628,279.4846,274.2532,286.1793,303.5863,304.9005,295.5238,282.0793,280.6395,296.0304,286.0446,281.5074,277.7686,299.3788,300.9815,301.8296,291.1329,270.8173,287.7679,302.4317,306.8545,303.1511,286.1407,284.8689,287.545,282.1666,283.4195,290.4482,306.5664,296.8076,336.298,320.377,314.4262,295.9576,269.9242,272.7045,286.4512,284.2127,284.7954,277.7682,293.7483,288.9168,293.2669,296.6313,302.2809,320.8564,314.9813,299.3343,287.4391,289.8152,314.3383,361.9328,362.9162,338.4785,346.7274,371.9385,370.3805,362.0614,358.7905,362.172,351.2588,362.0531,352.0849,384.8264,357.9735,360.7618,329.3082,346.6518,397.3593,422.5423,372.2375,366.1493,400.595,403.1964,,,,,332.653382761816,320.5594,,335.3971,330.649,,275.9893,,,272.727272727273,314.0325,305.9592,295.1679,289.3082,296.9959,302.2604,320.3268,324.7809,327.3296,330.0576,314.6922,313.1334,300.5986,313.6126,332.0462,343.5432,332.1722,336.762,343.2317,316.1814,305.4829,318.1423,,297.344110854503,,306.7633,282.4942,291.0703,297.2053,285.3122,308.2883,299.3014,304.2412,306.3587,,301.5614,302.7624,305.7152,317.7658,343.9436,342.5732,357.3242,354.3488,353.9698,335.9914,333.6882,372.1798,376.2281,359.218,340.8923,358.8281,374.6141,361.1254,342.4172,333.3471,360.5035,400.5494,385.8131,398.1982,376.7298
"20136","Bristow","VA","Washington","Prince William",,,,,,,,,,,,,,,71.1976439790576,70.4361,,,,,,,,,61.7283950617284,,,,,72.4876441515651,72.0391,,,,,,,71.6764705882353,71.6246,68.0098,,,74.6597633136095,74.3445,,,,74.9570938215103,74.0647,76.869,78.3856,79.2062,79.8072,78.8413,81.9671,82.0614,83.158,83.9225,86.812,88.2612,87.8852,87.9167,90.6631,93.0572,95.1222,96.5573,96.603,97.7553,101.0184,102.2641,101.8242,100.7563,102.2398,103.3733,106.2119,108.8794,109.7395,112.5833,113.3694,113.1348,112.0489,113.5149,115.2328,119.3925,118.1975,120.3402,122.9713,124.0443,122.4084,124.9673,127.924,128.9289,128.5906,126.823,132.268,135.1488,140.1449,144.0632,150.2648,154.495,160.656,157.311,157.9251,159.3131,164.429,166.5095,170.1482,177.9984,181.0593,184.9933,188.6563,193.3579,195.6261,199.8144,195.2028,195.0606,193.2397,190.9799,191.9668,194.2616,193.0642,187.7507,183.8985,187.3258,187.9108,178.6901,175.5084,172.7242,172.5388,169.4796,,173.2636,172.2559,,165.9996,169.9536,166.4008,155.4586,152.3343,,,,,,,,,,,,,,,,,119.500271591526,,,,,,,156.25,,,126.811594202899,,145.6104,155.1587,161.284,159.2353,,155.2562,,,,,156.428571428571,,,,160.625,164.6467,165.5966,165.1744,160.8291,,166.1338,151.7972,,,161.016949152542,,160.3352,166.7656,,170.6751,173.8636,163.3297,159.4526,,180.9988,172.0413,176.9763,183.5978,191.9431,195.0813,191.6169,185.1845,186.0297,193.7541,,186.8472,,192.5569,191.2896,192.6273,191.2569,190.8108,194.5024,197.4317,195.8732,192.607,190.8006,187.3274,,174.9781
"20716","Bowie","MD","Washington","Prince Georges",,96.1086956521739,,96.9056,,,99.8247354497355,,,,,,93.75,,96.4209,,,,,,95.6034482758621,91.083,,95.0485,,101.5455,99.1463,98.73,99.7856,97.308,97.4062,98.5425,96.723,94.7486,91.4447,94.7111,93.4079,90.7666,93.3914,,96.7328,100.5578,101.1176,100.3556,99.802,99.744,100.685,102.2555,98.2878,100.4469,103.8926,,104.9784,104.4643,103.9563,103.2158,101.4547,99.9554,102.5893,105.4241,105.2468,106.0617,106.7116,107.4107,108.2028,108.6162,108.4009,107.6839,111.7647,110.7317,112.3208,,111.5139,113.9535,115.6896,115.415,121.2403,117.6524,121.1906,123.1243,122.5554,121.6326,125.7339,129.619,132.8199,127.6824,124.8396,126.4326,134.0179,139.9107,145.1647,139.726,138.8113,142.6793,145.2376,146.7388,149.9828,153.9248,158.2135,161.4642,164.4487,164.1316,168.8061,174.5007,178.7245,177.8969,181.6225,181.8818,180.4595,191.1057,198.7025,209.8129,218.4594,229.9601,223.9837,229.6336,230.9376,236.621,233.9305,228.2868,232.9506,231.038,234.8367,243.0213,246.4111,244.1183,245.2746,239.3795,245.467,247.9813,248.2816,255.0867,249.731,240.4611,245.0015,249.1363,237.3597,233.1605,230.3831,232.4843,225.2145,230.883,,,214.383561643836,,212.1811,,,214.634146341463,217.3777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.713615023474,,,,,,,,,,,,,,,,,
"80232","Lakewood","CO","Denver","Jefferson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.227642276423,125.288,,130.3562,,,,,,160.680666183925,,,,,,143.540669856459,,,,
"21286","Towson","MD","Baltimore","Baltimore",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.290322580645,,,,,,,,,,,,,,,,105.177993527508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"34292","Venice","FL","Sarasota","Sarasota",,76.0869565217391,72.0503,,,,,,,,,,,,,,,,,,,,,,70.1581027667984,,,,,,73.2558139534884,,,,,77.319587628866,77.5337,,,,,81.3907284768212,,,82.5991189427313,81.7254,,83.2517,82.8923,84.5329,84.2769,,,,,,,,94.9367088607595,,94.0821,91.1105,89.0188,,91.5958,92.7641,92.1167,94.9455,94.3796,95.1939,,99.4567,101.958,101.2079,,97.6221,98.432,,,,109.906001446132,108.9703,,,117.313915857605,117.0478,117.6297,,,,,,126.623376623377,128.2039,128.3772,128.7935,126.9388,125.5338,127.6808,133.5193,140.5927,146.4799,149.0369,143.9218,145.3196,144.0821,148.558,147.118,151.5359,152.7079,155.0685,168.3884,179.0154,173.2716,185.3603,177.537,193.4409,,,,,,,,,,,,,228.494623655914,,195.3174,173.5019,164.2805,,,,,,,,,,,,,131.233595800525,,,,,,,,,99.236641221374,105.9093,112.6574,113.4522,,,,,,107.906976744186,,,106.140350877193,113.0722,111.2917,,,,,,,90.017825311943,,94.2616,98.5962,,,,,,,,101.954120645709,,,95.7290132547865,97.2535,97.8193,102.6493,108.1014,,,109.311740890688,102.074,,,112.075198843095,104.5396,103.647,105.5554,110.0252,108.0448,108.3814,104.9789,,,,112.450592885375,112.5169,113.8192,116.6964,113.1112,114.3822,114.8896,115.9469,,,,127.551020408163,122.2522,,
"19428","Conshohocken","PA","Philadelphia","Montgomery",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.945371775417,304.0544,307.6669,303.5834,,,313.287671232877,,324.6192,,,,,,221.496005809731,,248.7835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63042","Hazelwood","MO","St. Louis","Saint Louis",,,,,,,,,,,,,,,,,,,,,,,,,,,,33.597288676236,,,,,,,,,,,,,34,35.753,,,,,,,,,,,,,,,,,,,,,,,,,43.233,,,,,,,,,,50.0173697270471,,49.1026,,,,,,,,,,51.7241379310345,54.019,,,,,,,54.9,,,48.4189723320158,,,,,,,,,,48.7421383647799,,,,,,,,,,,59.329346092504,,,,,63.7161084529506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
